mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_momentum,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,mean_test_score,std_test_score,rank_test_score
0.6539426803588867,0.07456756612191591,0.0,0.0,0.1,5,"(20,)",0.7,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20,), 'momentum': 0.7, 'random_state': 1}",0.0,0.0,0.0,0.2920408301622845,0.6629935441317959,0.0,0.0,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.0,0.7808642096573924,0.47050178995799663,0.0,0.0,0.2320059162262966,0.5524785589862605,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.25738875362702046,0.269012092933286,1719
0.6637770843505859,0.05169073606635815,0.000624837875366211,0.003061067933223935,0.1,5,"(20,)",0.7,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20,), 'momentum': 0.7, 'random_state': 6}",0.0,0.4014016289052887,0.0,0.2920408301622845,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.0,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.2320059162262966,0.6562493591317982,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.29596540043447694,0.2615180179150928,1698
0.4872999858856201,0.0490253249127249,0.0,0.0,0.1,5,"(50,)",0.9,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.9, 'random_state': 0}",0.0,0.577372050649622,0.3029130785153449,0.4552986372567942,0.6629935441317959,0.0,0.28938528360048305,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.16691068827123642,0.3150951102331632,0.7808642096573924,0.5735196175536363,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.7874992309581578,0.0,0.4229020617662603,0.0,0.39648759776459414,0.5441738079967041,0.6387187202625093,0.3726389006410512,0.24699950083423877,1603
0.4863353157043457,0.02907084776635167,0.0,0.0,0.1,5,"(50,)",0.9,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.9, 'random_state': 9}",0.0,0.577372050649622,0.0,0.5893232998783976,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.0,0.3150951102331632,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.7874992309581578,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6037892289670023,0.34063433491872624,0.2714052083494234,1650
0.5288385200500488,0.058456784795062486,0.0006248283386230468,0.003061021212914815,0.1,5,"(50,)",0.9,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.9, 'random_state': 1}",0.0,0.577372050649622,0.0,0.4552986372567942,0.6629935441317959,0.0,0.28938528360048305,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.16691068827123642,0.3150951102331632,0.7808642096573924,0.5735196175536363,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.7874992309581578,0.0,0.4229020617662603,0.0,0.5339759601850937,0.5441738079967041,0.6387187202625093,0.36602191199725737,0.2595059281225744,1617
0.5221763801574707,0.058651073720659676,3.993988037109375e-05,0.00019566465459396268,0.1,5,"(50,)",0.9,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.9, 'random_state': 6}",0.1853711137129968,0.577372050649622,0.3029130785153449,0.5893232998783976,0.6629935441317959,0.0,0.4703200829139203,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.16691068827123642,0.3150951102331632,0.7808642096573924,0.5735196175536363,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.7874992309581578,0.0,0.4229020617662603,0.1469808678958801,0.34175337130066,0.5441738079967041,0.6387187202625093,0.3963419893242505,0.23345743056976329,1548
0.6319325733184814,0.06884189257611523,0.0,0.0,0.1,5,"(50,)",0.8,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.8, 'random_state': 0}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.0,0.3150951102331632,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.2320059162262966,0.739578761313524,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.31788621267362094,0.26363079018384933,1677
0.635384693145752,0.08211485566253479,0.0,0.0,0.1,5,"(50,)",0.8,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.8, 'random_state': 9}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.4703200829139203,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.16691068827123642,0.26792196292544174,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.2320059162262966,0.7874992309581578,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.3437502499392319,0.25517274034531423,1646
0.644690752029419,0.0686899568963215,0.0,0.0,0.1,5,"(50,)",0.8,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.8, 'random_state': 1}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.0,0.3150951102331632,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.739578761313524,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.3282233969961166,0.2651230841290167,1668
0.6322318935394287,0.0633716337824746,7.979393005371094e-05,0.0002705943842380294,0.1,5,"(50,)",0.8,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.8, 'random_state': 6}",0.1853711137129968,0.4014016289052887,0.3029130785153449,0.4552986372567942,0.6629935441317959,0.0,0.28938528360048305,0.5514316090024293,0.4825134066488698,0.4359663863954307,0.0,0.16691068827123642,0.3150951102331632,0.7808642096573924,0.5735196175536363,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.739578761313524,0.0,0.4229020617662603,0.0,0.3293683097741546,0.5441738079967041,0.6387187202625093,0.36841333801439474,0.23183898789936158,1614
0.7314908695220947,0.08471832124827515,0.0006248569488525391,0.003061161373842175,0.1,5,"(50,)",0.7,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.7, 'random_state': 0}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.18615441264319965,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.49043552428868825,0.739578761313524,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.32412075421974296,0.2670749467464618,1671
0.7335888004302978,0.07356048738571982,7.947921752929688e-05,0.00026952929965500064,0.1,5,"(50,)",0.7,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.7, 'random_state': 9}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.0,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.0,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.2320059162262966,0.6562493591317982,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6387187202625093,0.30229414570175356,0.2673616372413038,1691
0.7615409469604493,0.07747032385134707,3.994941711425781e-05,0.00019571137490308253,0.1,5,"(50,)",0.7,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.7, 'random_state': 1}",0.0,0.577372050649622,0.0,0.2920408301622845,0.6629935441317959,0.0,0.0,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.3150951102331632,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.0,0.2320059162262966,0.6562493591317982,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6037892289670023,0.29835009260908185,0.26523203457894096,1695
0.7140499210357666,0.0833075525939872,4.443168640136719e-05,0.00021766992018941553,0.1,5,"(50,)",0.7,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50,), 'momentum': 0.7, 'random_state': 6}",0.0,0.0,0.0,0.4552986372567942,0.6629935441317959,0.0,0.017751790062418157,0.5514316090024293,0.4825134066488698,0.4623410145760527,0.0,0.0,0.3150951102331632,0.7808642096573924,0.47050178995799663,0.06272500481871801,0.3787669462544485,0.2320059162262966,0.6562493591317982,0.0,0.4229020617662603,0.0,0.34175337130066,0.5441738079967041,0.6037892289670023,0.29764627231955204,0.26089213908319975,1696
0.654936294555664,0.12321050701386244,0.0006248569488525391,0.0030611613738421753,0.1,5,"(20, 6)",0.9,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.9, 'random_state': 0}",0.519855972069202,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.6201736729460423,0.45563418903469066,0.44070037118392275,0.7122942457291435,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.39795859172027165,0.45353704422453167,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.3076202905703629,0.4294778451936667,0.0,0.2085330705608527,0.405532037478854,0.380009724334307,0.5075297207639332,0.7513666327605468,0.771962313404688,0.4837477602736536,0.16882145643040128,1169
0.6524215126037598,0.1063577285173591,0.0,0.0,0.1,5,"(20, 6)",0.9,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.9, 'random_state': 9}",0.3325325620742993,0.5442659119696605,0.6398237330502904,0.5051916161975836,0.5436061923007245,0.612612626932265,0.3698852415147362,0.7058548944899877,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.16691068827123642,0.42441643684425173,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.38761046783930425,0.4294778451936667,0.0,0.2085330705608527,0.4229020617662603,0.350783013037249,0.4849152640078608,0.7183995480089158,0.771962313404688,0.47031954509929513,0.1811698349658683,1286
0.6223470497131348,0.09188112582180674,4.507064819335937e-05,0.0001961887191027519,0.1,5,"(20, 6)",0.9,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.9, 'random_state': 1}",0.3325325620742993,0.6279535700494939,0.6398237330502904,0.5051916161975836,0.0,0.612612626932265,0.5032599988399546,0.0,0.49360556800061606,0.5294365215047319,0.4855956776262448,0.2903721550451721,0.5979609018146671,0.7808642096573924,0.4136701519960153,0.38622616004350246,0.27852656192196107,0.4014922569521658,0.7744386366642514,0.44023648229513346,0.4229020617662603,0.45645295339799735,0.4425675675675676,0.7183995480089158,0.7786912373456738,0.4765125103500862,0.19909610192004432,1231
0.6608804416656494,0.08409528036010985,0.0,0.0,0.1,5,"(20, 6)",0.9,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.9, 'random_state': 6}",0.519855972069202,0.5442659119696605,0.6398237330502904,0.5051916161975836,0.6201736729460423,0.45563418903469066,0.0,0.7321738395774259,0.49360556800061606,0.5616019112334417,0.0,0.39795859172027165,0.3490697422700753,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.38761046783930425,0.4294778451936667,0.7123198559404469,0.3445517809263969,0.405532037478854,0.42143747146685684,0.5075297207639332,0.7183995480089158,0.771962313404688,0.4846271108900242,0.19419395748332458,1161
0.7940018272399902,0.1583750305197772,0.0,0.0,0.1,5,"(20, 6)",0.8,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.8, 'random_state': 0}",0.3907966211567614,0.7097678557261172,0.5437456166805353,0.5051916161975836,0.6201736729460423,0.612612626932265,0.3698852415147362,0.6866806019615818,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.16691068827123642,0.2701750254046336,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.3787669462544485,0.4294778451936667,0.0,0.2085330705608527,0.4229020617662603,0.380009724334307,0.4849152640078608,0.7513666327605468,0.7688983445576163,0.4735645838498239,0.1890554640304318,1259
0.8119975090026855,0.09244631768116517,7.98797607421875e-05,0.000270885750337077,0.1,5,"(20, 6)",0.8,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.8, 'random_state': 9}",0.3185340273384171,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.5351546809515718,0.45563418903469066,0.3698852415147362,0.6176086895994869,0.49360556800061606,0.5294365215047319,0.4855956776262448,0.2903721550451721,0.3150951102331632,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.27852656192196107,0.4294778451936667,0.0,0.39211748025693455,0.4229020617662603,0.45645295339799735,0.4425675675675676,0.6159373854164885,0.7688983445576163,0.4563402875573338,0.15629358896076134,1377
0.765583553314209,0.12389091620910453,4.001617431640625e-05,0.0001960384170669215,0.1,5,"(20, 6)",0.8,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.8, 'random_state': 1}",0.4194171668251453,0.7066911858271476,0.5437456166805353,0.5051916161975836,0.5351546809515718,0.612612626932265,0.5032599988399546,0.6866806019615818,0.49360556800061606,0.5294365215047319,0.4855956776262448,0.2903721550451721,0.3150951102331632,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.3787669462544485,0.4014922569521658,0.778592021510512,0.44023648229513346,0.4229020617662603,0.42143747146685684,0.4425675675675676,0.7183995480089158,0.7786912373456738,0.5202978441180597,0.1429689112093104,717
0.8311156272888184,0.06676906577521415,0.0,0.0,0.1,5,"(20, 6)",0.8,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.8, 'random_state': 6}",0.4194171668251453,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.6201736729460423,0.45563418903469066,0.3698852415147362,0.6604743864029397,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.2903721550451721,0.42441643684425173,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.3787669462544485,0.4294778451936667,0.7123198559404469,0.27437797382035706,0.4229020617662603,0.30986287667953427,0.4849152640078608,0.7183995480089158,0.7688983445576163,0.49887208998833643,0.14098096475633431,1016
0.8889074993133544,0.17015222528532398,3.994941711425781e-05,0.00019571137490308253,0.1,5,"(20, 6)",0.7,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.7, 'random_state': 0}",0.37833477766175194,0.7066911858271476,0.4359663863954307,0.5051916161975836,0.610170215847752,0.31431974969673926,0.5032599988399546,0.6416103240209146,0.49360556800061606,0.4991393083499326,0.4855956776262448,0.2903721550451721,0.2701750254046336,0.0,0.4136701519960153,0.3232991323827435,0.27852656192196107,0.4294778451936667,0.0,0.10021670236898461,0.4229020617662603,0.3824158274992469,0.41756111422566833,0.6159373854164885,0.7688983445576163,0.41149348464970104,0.18913992031393076,1503
0.943207483291626,0.11447574165222653,0.000624847412109375,0.003061114653533055,0.1,5,"(20, 6)",0.7,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.7, 'random_state': 9}",0.4194171668251453,0.7066911858271476,0.6398237330502904,0.5051916161975836,0.6629935441317959,0.612612626932265,0.3698852415147362,0.5514316090024293,0.455179373128386,0.5294365215047319,0.3045396427581241,0.3406578127066664,0.5117432834134825,0.7808642096573924,0.4136701519960153,0.06272500481871801,0.3787669462544485,0.4294778451936667,0.0,0.28202268603292757,0.4229020617662603,0.45645295339799735,0.4425675675675676,0.6159373854164885,0.7029019463944166,0.46391568461954735,0.18134536919970903,1341
0.8852933311462402,0.13252815647099758,0.0006247520446777344,0.0030606474504418562,0.1,5,"(20, 6)",0.7,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.7, 'random_state': 1}",0.37833477766175194,0.7066911858271476,0.5437456166805353,0.5051916161975836,0.5351546809515718,0.612612626932265,0.3698852415147362,0.6416103240209146,0.49360556800061606,0.5294365215047319,0.4855956776262448,0.2903721550451721,0.3150951102331632,0.7808642096573924,0.4136701519960153,0.3232991323827435,0.3787669462544485,0.4014922569521658,0.8483550214091158,0.39211748025693455,0.4229020617662603,0.45645295339799735,0.4425675675675676,0.7183995480089158,0.7786912373456738,0.5105963867676666,0.15469511482240064,859
1.0036083221435548,0.10234241037537488,0.0,0.0,0.1,5,"(20, 6)",0.7,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (20, 6), 'momentum': 0.7, 'random_state': 6}",0.37833477766175194,0.7066911858271476,0.5437456166805353,0.5051916161975836,0.5351546809515718,0.612612626932265,0.3698852415147362,0.7058548944899877,0.49360556800061606,0.5294365215047319,0.4855956776262448,0.16691068827123642,0.42441643684425173,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.3787669462544485,0.4294778451936667,0.7123198559404469,0.27437797382035706,0.4229020617662603,0.3993697067420255,0.4849152640078608,0.6159373854164885,0.7786912373456738,0.5020678316859253,0.15088727628097093,976
0.6793595981597901,0.07748588716376975,3.997802734375e-05,0.00019585153583044212,0.1,5,"(50, 6)",0.9,0,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50, 6), 'momentum': 0.9, 'random_state': 0}",0.3325325620742993,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.6201736729460423,0.477910549151128,0.44070037118392275,0.7321738395774259,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.16691068827123642,0.2701750254046336,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.27852656192196107,0.4294778451936667,0.7123198559404469,0.39211748025693455,0.4229020617662603,0.43369947901195144,0.5075297207639332,0.7183995480089158,0.7688983445576163,0.49743823563586803,0.15605635227376385,1031
0.7449343204498291,0.07434742009422243,0.0,0.0,0.1,5,"(50, 6)",0.9,9,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50, 6), 'momentum': 0.9, 'random_state': 9}",0.4729714397499801,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.610170215847752,0.45563418903469066,0.3698852415147362,0.7122942457291435,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.27460798269450243,0.42441643684425173,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.38761046783930425,0.4294778451936667,0.7123198559404469,0.28202268603292757,0.405532037478854,0.380009724334307,0.4849152640078608,0.7183995480089158,0.771962313404688,0.5049495111408941,0.14026304197578213,941
0.7018861961364746,0.06696286726561526,3.986358642578125e-05,0.00019529089212100382,0.1,5,"(50, 6)",0.9,1,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50, 6), 'momentum': 0.9, 'random_state': 1}",0.4729714397499801,0.5442659119696605,0.6398237330502904,0.5051916161975836,0.610170215847752,0.45563418903469066,0.5032599988399546,0.7058548944899877,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.2903721550451721,0.3150951102331632,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.27852656192196107,0.4294778451936667,0.7593889067058506,0.3445517809263969,0.405532037478854,0.30329023212044576,0.4849152640078608,0.7183995480089158,0.771962313404688,0.5070795557698168,0.1510517672019852,906
0.7563261604309082,0.06411808624624078,3.9873123168945315e-05,0.00019533761243012367,0.1,5,"(50, 6)",0.9,6,"{'alpha': 0.1, 'batch_size': 5, 'hidden_layer_sizes': (50, 6), 'momentum': 0.9, 'random_state': 6}",0.2395252523826518,0.5442659119696605,0.5437456166805353,0.5051916161975836,0.6201736729460423,0.612612626932265,0.44070037118392275,0.7122942457291435,0.49360556800061606,0.5616019112334417,0.4855956776262448,0.2903721550451721,0.42441643684425173,0.7808642096573924,0.4136701519960153,0.40296762150483584,0.27852656192196107,0.4294778451936667,0.7744386366642514,0.39211748025693455,0.405532037478854,0.380009724334307,0.4849152640078608,0.7183995480089158,0.771962313404688,0.5082792982880485,0.15249723637461565,890
