mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,mean_test_score,std_test_score,rank_test_score
1.181600751876831,0.1522884787814482,0.00035734176635742186,0.00047648282714439987,5,"(20,)","{'batch_size': 5, 'hidden_layer_sizes': (20,)}",0.49840645985703397,0.18230606492775658,0.5686124517479183,0.5085946290712186,0.3199145909563002,0.20636029264894667,0.6454228357774316,0.5333197397518492,0.5529095105566634,0.06336285772875906,0.4095721605709653,0.21806961954208257,0.5164079906900014,0.3092103051682387,0.3821658513807198,0.5555352056192971,0.19985043396111132,0.0209389708538354,0.6070010432125719,0.5022979342066515,0.3911478645047938,0.09680922814004307,0.5702788032787925,0.12370836787388777,0.36526460428148494,0.37389871265233415,0.1848225044500712,26
1.4790834999084472,0.14207497796773672,0.000199432373046875,0.0003988652283575124,5,"(50,)","{'batch_size': 5, 'hidden_layer_sizes': (50,)}",0.4363191380719386,0.1362351651476683,0.4141033115867193,0.42433080883707835,0.43465495276750493,0.22698920220453273,0.5872293606786246,0.3501982355567372,0.5312866793462894,0.10123870811438133,0.498846590518096,0.41041493365123816,0.34799530387420047,0.09575338665686761,0.3261519082450226,0.48680137840787374,0.6332401862513095,0.2009518605889034,0.3446576993255515,0.2943179484235869,0.26318718319662904,-0.18159027784964007,0.4689752066292158,0.1497285438232418,0.1846850354422468,0.32666809797983276,0.17994611093411123,39
1.3441265106201172,0.3181289599709445,0.00023945808410644532,0.00042611899934114354,5,"(20, 6)","{'batch_size': 5, 'hidden_layer_sizes': (20, 6)}",0.30259523496973345,0.256362750082941,0.532993768044422,0.6048503700674088,0.1836912879072879,0.04034275493668531,0.30957798334325654,0.5711914271634556,0.4220060190142561,0.07413219694061547,0.4824141530749882,0.10251261286405683,0.46329330704513183,0.3899619330677761,0.37399196629313064,0.5490749876942156,0.41969868923325465,0.2913199238261361,0.4036998252647544,0.39465694946249247,0.11665531041587579,0.3757860891083584,0.6239105536546709,-0.02811277420606384,0.42631597798952,0.3473169318903344,0.1777864831366025,35
1.4613700580596924,0.3844077082158362,0.00012071609497070312,0.0003269207082503308,5,"(50, 6)","{'batch_size': 5, 'hidden_layer_sizes': (50, 6)}",0.3731719356552676,-0.08958707907520362,0.5968354593272395,0.45293168655214056,0.24977906399989286,0.02511195752878836,0.2651665393981884,0.3416398282040154,0.21290078394051049,0.12371937093937006,0.3961309870026132,0.40522609015968586,0.3041353630733902,0.7150905611515803,0.31901730778880255,0.4501261041240652,0.4157613488298364,0.34377176043014507,0.3333847405221942,0.06774163254899629,0.4801973034518569,0.10723016180098253,0.22221905296357,0.22280650931284438,0.33056868206227313,0.30660308606772185,0.173863810080087,40
1.2951760005950927,0.2581868584975565,0.00012040138244628906,0.00032609002649373626,5,"(20, 10)","{'batch_size': 5, 'hidden_layer_sizes': (20, 10)}",0.5047621759933411,0.2971443198760949,0.5753475297199377,0.6382840745045119,0.5748222113177156,0.49770553432031883,0.2654321302805052,0.6216703664677895,0.61147597722884,0.6345678271063717,0.7073102154531928,0.197436448340999,0.6436882571364166,0.2115731608523435,0.47318672919884264,0.6188144380128608,0.7245314665380096,0.24448981231609673,0.5168238697688069,0.3157914484760598,0.47131348911759224,0.29772819574879883,0.45850173504050057,0.15589109206057528,0.32444725999189583,0.4633095905947367,0.17135713089472965,2
1.2738738346099854,0.2745820672016853,0.00019913673400878906,0.00039827384709391827,5,"(50, 10)","{'batch_size': 5, 'hidden_layer_sizes': (50, 10)}",0.13556872705519116,0.22540131064473976,0.34185798088920283,0.4040106873509288,0.4731252070232469,0.23160332372773074,0.5723998895885172,0.3245613125323245,0.1475654529173102,0.24726265900371222,0.5995786927032765,0.43923345768894423,0.5855708820536663,0.3072996323250944,0.3442145569837556,0.4112446275145375,0.5698107053661,-0.0589522792907605,0.4939078018740775,0.4444182381872424,0.3899636929937793,0.004431134917651651,0.5774326273487109,0.18949742542301562,0.35266354707920294,0.350146851756048,0.17553971606989646,32
1.7469257640838622,0.40355575261661325,0.0001994800567626953,0.0003989602081314035,5,"(50, 10, 6)","{'batch_size': 5, 'hidden_layer_sizes': (50, 10, 6)}",0.4740362964398395,0.2938925702567762,-0.06427506333658026,0.6394737183249621,0.46202595575136046,0.1857968342093312,0.3957941725239575,0.5521516109619931,0.777082510211968,0.17951438136300754,0.35785738023409464,0.1546072529895916,0.301125468994002,0.10916709430800187,0.43548219661416604,0.5141936153171868,0.5296247020690638,0.1507945075941494,0.20318464658582827,0.462515371096521,0.37145582545903044,0.13400385235934872,0.6102436363451235,0.18071822293493506,0.3266777189856751,0.3494857791437333,0.1950369212393319,33
1.5013438987731933,0.30727012523688285,0.0001994800567626953,0.00039896012264404343,5,"(20, 10, 6)","{'batch_size': 5, 'hidden_layer_sizes': (20, 10, 6)}",0.2728719854898752,0.22084725858429466,0.5927361677813056,0.36920256444696364,0.4232398586454778,0.5041406524634837,0.18831611665314846,0.4660577273206714,0.5133481339162617,0.38777529078433043,0.41408973016110334,0.2710602337467899,0.5543903822285429,0.25006065031883834,0.39281544478657116,0.19591986148134924,0.5808226808971723,0.28510799641159956,0.42230867968749997,0.22537662817051332,0.27323420127468107,0.43592817528149935,0.5337973358589803,0.09158922947880793,0.5042457367961874,0.37477130890663796,0.13667100638886776,25
1.2784197425842285,0.24774834800118245,0.00031969070434570315,0.0004660311331092348,5,"(20, 8)","{'batch_size': 5, 'hidden_layer_sizes': (20, 8)}",0.32050338926131344,0.22590612979568275,0.39179689137720014,0.5055706965878345,0.38316578804283197,0.5414798559447651,0.28226573742175176,0.6110554945478521,0.27794365618279465,-0.03254534239365823,0.49798331883596636,0.27590776940193423,0.6352993489042681,0.5123664302529406,0.5108243774756331,0.3445552747751376,0.4386294701710982,0.21735895940816294,0.7301802356723418,0.3425564638861376,0.5228790264874391,0.11238065613426883,0.7167996954928487,-0.09736263230330125,0.49623251663111545,0.3905493283197744,0.2036310282580952,14
1.500946283340454,0.2739067922214972,7.978439331054687e-05,0.00027056204987154414,5,"(50, 8)","{'batch_size': 5, 'hidden_layer_sizes': (50, 8)}",0.46049623191828293,0.059395326394286754,0.5039952149012982,0.2112817901355489,0.6419461397159532,0.21475703389417294,0.4302047210791059,0.16933827847340807,0.5641818240390141,0.0992191193330453,0.17129146523815178,0.2159453597665308,0.5138767119107797,0.24479013532357424,0.22289260684953904,0.10882061149321307,0.42734498731070364,0.05052534769867706,0.5734371594927388,0.4103943418914281,0.372088440701299,0.30363435747580736,0.7100143132471679,0.30768189416344305,0.26807583624640535,0.330225169947743,0.18257561949948092,38
