mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,mean_test_score,std_test_score,rank_test_score
0.8981967353820801,0.1838441229050292,0.00023988723754882812,0.00042688580035197984,5,"(20,)","{'batch_size': 5, 'hidden_layer_sizes': (20,)}",0.2808496842469391,0.31411335077558944,0.48316549026512395,0.5953802246802445,0.31440055819521057,0.3529938206316733,0.35127870290112573,0.4989777529101286,0.46471117326037675,0.43880378756038035,0.3244468113634282,0.22295287118153928,0.5514876760325566,0.6859080754481011,0.25069213438624416,0.04123895860143056,0.6333617709458292,0.4789545915809643,0.6273212707570069,0.22429155120903915,0.3727728551672313,0.29835817189596225,0.14368800376804797,0.6503201887828833,0.4750661747803162,0.40302142605309493,0.16430301775046968,32
1.2122758769989013,0.2164127219571238,0.0001594066619873047,0.00036524714737273063,5,"(50,)","{'batch_size': 5, 'hidden_layer_sizes': (50,)}",0.27091785429165754,0.5733835622374986,0.5254908120089855,0.5249241375400981,0.521024685136762,0.251462237108135,0.43209257890348396,0.5959869375515615,0.3513583067929739,0.4686791660308751,0.29956359280332795,0.2859238550383085,0.5147883041425932,0.6326909851349005,0.25069213438624416,-0.00449542867511716,0.464627569978354,0.26506299199985806,0.52608485335015,0.4184414474252425,0.27760925196836517,0.35396596319290835,0.27350859183387605,0.5690501074908298,0.49569774568312874,0.4055412897342001,0.1478286940847476,31
1.025415496826172,0.17361974827896962,0.00015971183776855469,0.0003659459320003676,5,"(20, 6)","{'batch_size': 5, 'hidden_layer_sizes': (20, 6)}",0.22773052540683517,0.5442659119696605,0.587929801017612,0.5332927572236206,0.5370897325150361,0.2872478508919904,0.2195008187982076,0.5825440055894029,0.24975146780756524,0.4614776587800902,0.4281389452303321,0.3349382661464582,0.36816318879601884,0.6324068293292856,-0.03288671131032637,0.05093257488377275,0.40884590255418274,0.524549748855521,0.4983659734158857,0.16497791602175677,0.4299804121350921,0.32693803079534084,0.22417430841398914,0.8287909846848431,0.5235279738990353,0.3977069949540483,0.1911303695495062,34
1.1694305896759034,0.3312901144494183,0.0004388713836669922,0.0004951137011597369,5,"(50, 6)","{'batch_size': 5, 'hidden_layer_sizes': (50, 6)}",0.363680001488978,0.4836078864923587,0.4797933822875361,0.3951802018360962,0.6140488233668576,0.3951688083333248,0.43934328205453327,0.6834033174777707,0.6088479709965237,0.2714831974239333,0.6322200732406367,0.5330207918886627,0.6658415841584159,0.6378032498321965,0.3215896929719809,0.27565050839423844,0.4162485594728705,0.5063151583332985,0.4628240566753229,0.35320523355108147,0.35711573133876395,0.2635136075009325,0.4566116604886569,0.6059128210257813,0.5929503502855229,0.472615198036651,0.12840168553236628,10
1.2652554321289062,0.30546684435604293,0.00011967658996582031,0.0003240857376727316,5,"(20, 10)","{'batch_size': 5, 'hidden_layer_sizes': (20, 10)}",0.3752333171166449,0.44966532222372657,0.5213226155422125,0.5971580137211797,0.6249943253210228,0.45562978116203723,0.26148077326358526,0.566635083042852,0.3542431432503545,0.21430994488130473,0.06709311123298974,0.3171309399309449,0.4959312253346195,0.6094492052362622,0.15512630699850574,0.23655046088687648,0.3638318187981886,0.39866378913188333,0.5552461726392945,0.45899325236263794,0.38122308052121123,0.105599843298096,0.3929887459459297,0.7489287413632815,0.48725139785674176,0.4077872164424954,0.1667542607906854,29
1.487700662612915,0.3282225589574351,0.0004386711120605469,0.0004948885725240176,5,"(50, 10)","{'batch_size': 5, 'hidden_layer_sizes': (50, 10)}",0.15378338108029868,0.5257906342068098,0.27027163664836473,0.3232299675777271,0.5318595999100727,0.20670418665533452,0.12623291674768564,0.7177705946120434,0.2818892900817405,0.18526481413481713,0.2775924460125476,0.14425708913821014,0.2655794804049534,0.5517813093855217,-0.010213331286702378,0.08046993125426151,0.3886461226770537,0.4584810717990441,0.7267837112315,0.39686814070444504,0.4987384615711905,0.3620309862606013,0.3203778516229035,0.549241278851791,0.44915843889999374,0.35130360040728836,0.187089181744337,40
1.7076331710815429,0.3892218397588606,0.00019944190979003906,0.0003988844215258285,5,"(50, 10, 6)","{'batch_size': 5, 'hidden_layer_sizes': (50, 10, 6)}",0.42450318570753537,0.4787092252914629,0.3800758309608805,0.2770542579237661,0.45994677832241465,0.18398541224423218,0.31566347397203154,0.6063878319557604,0.42518303433448773,0.45826983744247113,0.20831108761957406,0.3373583098764991,0.442879964091171,0.6482630616373016,-0.08435691494174237,0.08376482097968305,0.5712804419497385,0.5021689256420503,0.5841252277572859,0.20922072371262124,0.48298819030411516,0.20089874048293604,0.26930361275632864,0.7158434024522717,0.6819304984620239,0.39455035843747593,0.19154466982872137,36
1.2751898288726806,0.39651743395213873,0.00015956878662109374,0.00036561804027836664,5,"(20, 10, 6)","{'batch_size': 5, 'hidden_layer_sizes': (20, 10, 6)}",0.08572289892866064,0.5752838007229106,0.3742313990689985,0.33766338660820167,0.4944994949237526,0.5497086467425284,0.11278027113651062,0.6755718681788867,0.04542807659421212,0.36489990451113197,0.3284320039068043,0.5044161379182042,0.3637681888641762,0.7566799933433179,0.08633999502618851,0.18798712123460382,0.504227131839457,0.267540516730241,0.7591900515857861,0.12381738548040892,0.5305818447865457,0.29951411506896425,0.3810949709752723,0.6427353123614316,0.5823611861216996,0.39737902810635584,0.20898607648964013,35
1.1650822353363037,0.3079755080472566,0.00011972427368164063,0.0003242148821493933,5,"(20, 8)","{'batch_size': 5, 'hidden_layer_sizes': (20, 8)}",0.20458959232905277,0.41716300296016634,0.4853101554010002,0.5785871070701146,0.4601321676666517,0.17239307618196753,0.34689066469609886,0.33416658784625236,0.325976982217102,0.3408508435172895,0.3204450081907881,0.4171543635860219,0.5541127584560498,0.6509001396532922,0.004144445051443662,0.18798712123460382,0.45805936053423024,0.5248488202088345,0.5959454714533927,0.2771104052124661,0.29916056127123164,0.4541027192144032,0.09932461269328696,0.7035274170833137,0.4996358149456973,0.38850076794699007,0.1695743810442253,37
1.472700548171997,0.4122573873443443,0.00011967658996582031,0.00032408573767273165,5,"(50, 8)","{'batch_size': 5, 'hidden_layer_sizes': (50, 8)}",0.3085821082502966,0.2231773447087187,0.2774968668077396,0.4460997367454705,0.516124422967045,0.09628235586690213,0.20722292722113544,0.5262494720794623,0.18485267255987947,0.27539495207728115,0.15306702727504784,0.18215867238619335,0.5860835125295849,0.5713944075374708,0.08863619869326896,0.005395152927561322,0.4656220482914233,0.4274771395906647,0.5943043617697961,0.23152290167155307,0.4973597703299642,0.44293567816446333,0.37065320853656547,0.7573336797422081,0.42648998653849757,0.35447666421072777,0.18573737060505888,39
