mean_fit_time,mean_score_time,mean_test_score,param_coef0,param_gamma,params,rank_test_score,split0_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split1_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split2_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split3_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score
0.0009374618530273438,0.0,0.5324860905733052,0,0.1,"{'coef0': 0, 'gamma': 0.1}",20,0.5278164744520036,0.8025159506139653,0.48369105312679433,0.5473626045510934,0.1031018947234802,0.7571779305618688,0.7886085227074239,0.6469292494691621,0.7120235887952094,0.10719459742632395,0.2494176749285309,0.71354050043685,0.6220448745073264,0.8223693944985685,0.45186344261954187,0.793573482121784,0.668758175965527,0.6945351430103635,0.3109367379094637,-0.20051581904384363,0.7176927182495985,0.21086705192442642,0.5010325682706871,0.5231218251143027,0.37278864731851175,0.541253694280482,0.3498098613475564,0.2512312986585302,0.9237712744307827,0.8002591251529183,0.6720885175957902,0.9200440934614176,0.4231484779269976,0.46873989774904995,0.25580766164040114,0.6583341929110179,0.4439348372248565,0.5628127209428422,0.4509742595840397,0.5400957321899241,0.8380822285387493,0.2154958610275447,0.5872831937461277,0.8882131875777688,0.5331276138664026,0.6368448248883491,0.07166961749277007,0.6832667203023762,0.6276440179959728,0.3285744702930573,0.003710580915297698,0.0,0.2401672352213685
0.0006250190734863281,0.00031250476837158203,0.6373686957911318,0,1,"{'coef0': 0, 'gamma': 1}",13,0.821495691186858,0.7835155871124432,0.6017137671215266,0.6125039523804799,0.2929010236315527,0.7924936766364259,0.7994259904181165,0.5882820500630526,0.8146104449605529,0.38137755858144995,0.5066121179562294,0.7034218202676595,0.7553308073372793,0.8863424288171305,0.4908625550148184,0.71832771100031,0.7452491278674469,0.7481654266817014,0.45515890483631327,0.5535787268154635,0.7698118482732704,0.38251861473030463,0.5214047423320386,0.5236201870777124,0.5827147623809075,0.4800201045999255,0.4588798453663508,0.5148843061919709,0.9296445880706558,0.8183085696307946,0.6994786325670462,0.8971867899515606,0.4933993591674245,0.678048199745396,0.2961714106492815,0.7996355409440118,0.6681877132905247,0.6277387902354981,0.39536001408913063,0.67894700406745,0.8629749255466848,0.5292107418860126,0.6483599982143692,0.8785402156971059,0.5385009499457264,0.7445752495430111,0.4913731196110904,0.7059456031422333,0.6792768790196744,0.5251458287654865,0.0030619556324635927,0.0021875333786010743,0.1608955463611142
0.0021873998641967775,0.0,0.6743003592455561,0,10,"{'coef0': 0, 'gamma': 10}",3,0.8331185017796696,0.768725485163118,0.6702092010423899,0.6526016644542378,0.34729266960606714,0.8286421636165702,0.8294720546643004,0.5973839422896098,0.8940553491333132,0.4399966715773521,0.4774681413290879,0.6966540712666633,0.6951855548527196,0.8946893556610274,0.4901306343031664,0.7479024378091467,0.8180812783764666,0.8138548204273827,0.5038599589151408,0.7135493128953942,0.8056407274739517,0.43976985372917154,0.5820287474022822,0.5827314968149976,0.6964472231871413,0.5154136807506912,0.5527989160325528,0.5757082501613182,0.9042652233654119,0.8328721995239082,0.6935300324818438,0.8913241917154833,0.5297543849612304,0.648833517709536,0.3284515403851585,0.7940596285762929,0.7329331337489126,0.5947173470500872,0.5308031191700413,0.7836470599857057,0.8533345581637021,0.7581196867107601,0.6411528508697185,0.8671904491334866,0.5743070815139713,0.8035750898339927,0.5462584935269242,0.718735071239329,0.6922002382494431,0.5466346887558382,0.005421424184372131,0.0,0.14806063991708474
0.005624871253967285,0.0003124809265136719,0.672361728582624,0,100,"{'coef0': 0, 'gamma': 100}",9,0.8496216295881386,0.7626163241566395,0.6842922947756427,0.6487138725447865,0.3551841701937361,0.8256368579607161,0.8272697091385204,0.6020687333875849,0.8961200916566284,0.4214733893309809,0.4848623377554023,0.6947317273178675,0.6910469375127646,0.894960614258471,0.47441539290381035,0.7412107613763893,0.8108641505062967,0.8001124299958279,0.5060605175886139,0.7055152174752225,0.8052735557023556,0.4419495661250443,0.5866418136062008,0.5693766164855892,0.6867742271934354,0.5101579414507182,0.5689264393472192,0.5679316564622949,0.9047810966623353,0.8293628019226277,0.6821421237745167,0.8864912471720005,0.5319354022540221,0.6386044567793108,0.3088972218011241,0.8000643220802481,0.7466279791153371,0.5881040489965573,0.5329425635139282,0.8014354837591208,0.8534774391325833,0.7650134726186819,0.6569355320291576,0.8599812312281655,0.5650588449096424,0.80245973803967,0.5344043809887853,0.7374762640453277,0.6559689089957187,0.5368201446778249,0.008124759051849818,0.002187366485595703,0.1500579474531312
0.0006250095367431641,0.0,0.5324883882148678,0.1,0.1,"{'coef0': 0.1, 'gamma': 0.1}",18,0.5278164950732771,0.8025159591645116,0.4836910531268026,0.5473625598471803,0.10310186983390214,0.7571779305618688,0.7886085227074302,0.646929220211611,0.7120236086860483,0.1071945974263202,0.24941768832358124,0.7135405022162429,0.6220448471077048,0.8223693945681474,0.4518634426195359,0.7935734821217819,0.6687581759655199,0.6945351430103199,0.3109367379094732,-0.20051579795986538,0.7176927227038435,0.21086705748312973,0.5010325682706688,0.5231218163319806,0.37278864731852024,0.5412536942804909,0.34990146599479804,0.251231368058607,0.9237712726821272,0.8002591255490156,0.6720885175958105,0.9200440548923471,0.4231484779269976,0.4687398977490573,0.25580766899959356,0.6583341682346832,0.4439348820229449,0.5628127023796525,0.45097425958405596,0.5400957282946651,0.8380822285387698,0.21549579323044812,0.5872831937461716,0.8882131827796561,0.5331276445598803,0.6368448248883326,0.07166961749276946,0.6832929467922492,0.627644017996011,0.3285744421814471,0.003061908900273268,0.0,0.2401661948927658
0.0006249666213989258,0.0006249761581420899,0.6373638089899989,0.1,1,"{'coef0': 0.1, 'gamma': 1}",15,0.8214980434387321,0.7835494458735688,0.6017382605445005,0.612482512179948,0.2928888901430915,0.7924772592442462,0.7994426211844364,0.5882820581310987,0.8146147157841281,0.38139341718299674,0.506612100199654,0.7034321320000168,0.7553557505828715,0.886342307239864,0.49083182717122203,0.7183356156821449,0.7452297383403872,0.74812042324488,0.45520956741752217,0.5535216222558852,0.7697985691705612,0.3825261733247097,0.5213746244767566,0.5236207215521066,0.582714707583637,0.48002467881875355,0.45884033235221827,0.5149279313094728,0.9296501835190888,0.8183085557821501,0.6994940038031148,0.8972081569218567,0.4933993190689174,0.6780539194795456,0.29617136637219227,0.7996116270978547,0.6680462766942588,0.6278134508225134,0.3953429637030772,0.6789431020747256,0.8629833378965632,0.5290937881920136,0.6483183891954919,0.8785436019704257,0.5385147098261793,0.7445462415513887,0.4913966360244435,0.7059396193156096,0.6792781046728529,0.5251522868549113,0.0030616986619457164,0.0030617453777990015,0.16089724456140136
0.0021874427795410155,0.0,0.6742956326233467,0.1,10,"{'coef0': 0.1, 'gamma': 10}",4,0.8330681754105681,0.7687190813996736,0.6701905421070395,0.6525897025733794,0.34725436030244616,0.8286381118918078,0.8294701962269745,0.5973662418557745,0.8940493023942461,0.4399866178535318,0.4774930199403736,0.6966407995501738,0.6951260822220048,0.8946918744131623,0.4901218823929431,0.747906834580344,0.8180750525645583,0.8138298680527998,0.5038635697946391,0.7135477852210332,0.8056418552722343,0.43978308447193387,0.5820361665852641,0.5827316767431321,0.6964560397451613,0.5154549132639727,0.552820317994689,0.5757043667498635,0.9042780796800003,0.8328811613866539,0.6935403833691369,0.8913453779956431,0.5296733833278597,0.6488387788839373,0.32843933130011993,0.794063145223654,0.7328906991272646,0.594714996810549,0.530800511411105,0.7836538832139422,0.8533270976048645,0.7580983038534994,0.6411649282055285,0.8671991210835904,0.5743417525980737,0.8035950729790545,0.5462642923783402,0.7186359025692404,0.6922220931945836,0.5466570115046931,0.005421530562083992,0.0,0.1480602908358737
0.005937275886535645,0.00031249046325683595,0.6723637903830663,0.1,100,"{'coef0': 0.1, 'gamma': 100}",8,0.8496248821343977,0.762624745751497,0.6842951705966588,0.6487184087918703,0.3551721582349871,0.8256396806464517,0.8273224899090371,0.6019450447253909,0.8961104454824816,0.4215065999426166,0.4849512078814352,0.6942899515599397,0.6912711583650558,0.8949582208980424,0.4744273134730943,0.7412670734401623,0.8109186818225775,0.8003589053169698,0.506093437455903,0.7055015053650553,0.8052759569794796,0.4420038599037832,0.5866507963404162,0.5693918077943385,0.6867760684602511,0.5101642555643533,0.5688824355541177,0.567919690498037,0.9047770393911796,0.8293593338324331,0.6821438290987921,0.8864619364999841,0.5319167046768462,0.6385841188659733,0.30893763744956615,0.8000626439984743,0.7466342121318876,0.5880737553277365,0.5329896787372314,0.8014487826828678,0.8534749275537322,0.765011484949151,0.6568878161145161,0.8599899634868176,0.5650149463652423,0.8024714836392876,0.5343882880226116,0.7374858838430023,0.6559373918648922,0.5367948396023676,0.007583876946316195,0.0021874332427978516,0.15005867486292296
0.0003124713897705078,0.0006250286102294922,0.5324984370105438,1,0.1,"{'coef0': 1, 'gamma': 0.1}",16,0.5278169926661762,0.8025159078808309,0.4836910531268073,0.5473628351801103,0.10325873765122993,0.7571779305618972,0.7886085227074112,0.6469293263111642,0.7120235231264116,0.10719459742632262,0.24942639580075268,0.7135404209242248,0.6220452926044052,0.8223693785926999,0.45186344261953965,0.793573482121784,0.6687581759655388,0.6945351430103871,0.31093673790945636,-0.20051594178883775,0.7176927356010555,0.21086715442249188,0.5010325682706753,0.5231217812027906,0.37278864731851175,0.5412536942804731,0.3498099973920555,0.2512311982980114,0.9237713198428213,0.8002591169690653,0.6720885175957643,0.9200440655102881,0.42314847792700594,0.4687398977490721,0.2558076118550656,0.6583345334065719,0.4439348801104064,0.5628128724346714,0.45097425958406967,0.5400957225238804,0.8380822285387437,0.21549600421863432,0.5872831937461569,0.8882131849861159,0.5331274977422419,0.6368448248883295,0.07166961749277632,0.6837319902734832,0.627644017996002,0.3285747435448938,0.002187299728393555,0.0030620023408914634,0.24016727502245713
0.0003124809265136719,0.0003124809265136719,0.6373689072670454,1,1,"{'coef0': 1, 'gamma': 1}",12,0.8214980322024521,0.7835621217363404,0.6017137367698742,0.6125360305233051,0.29294096519633445,0.7924418458302782,0.7994260016788807,0.5882820015909019,0.8145945391880871,0.38139337666302914,0.5066121895614709,0.7034217914494535,0.7553024067124883,0.8863424232918661,0.4908670079950984,0.7183015614275653,0.7452354811707347,0.7481510561345558,0.4552123158451584,0.5535967935475459,0.7697985869434764,0.38252638603117056,0.5214048053760278,0.5236209469541799,0.5827468770267294,0.48002468673292376,0.45884028581615327,0.5149093848587428,0.9296401270455488,0.8183085699156702,0.6994761461085444,0.8972242800260555,0.49339937418798213,0.6780541165443067,0.2961713321897051,0.7996115971862958,0.6680948783380292,0.6277387539701254,0.3953384259538268,0.6789430467223226,0.862977672517318,0.5291745417116442,0.6483418020239867,0.8785399359903837,0.5385146873184632,0.7445751548308174,0.4914957148782001,0.7059455875862294,0.6792752002606216,0.525102024334775,0.002187366485595703,0.002187366485595703,0.1608896246804226
