mean_fit_time,mean_score_time,mean_test_score,param_gamma,params,rank_test_score,split0_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split1_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split2_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split3_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score
0.005937247276306152,0.0009374713897705078,0.39468809564976604,0.01,{'gamma': 0.01},4,0.47108922248228396,0.33376470973690864,0.4467078313292316,0.34144195343890366,0.580003476737929,0.5616550718179539,0.30490703734976143,0.36960698032106,0.47373755552739,0.33950776868962357,0.3501331163314139,0.21190459973787482,0.501346792820909,0.39325606639172844,0.29793330684901215,0.5329965660617506,0.32839229614204596,0.4334241433382287,0.3761317669509464,0.3255428199621491,0.48931371027444376,0.37017163025080435,0.31441744053882964,0.38530075127924485,0.5013678931041358,0.3171923165308358,0.34279285480731525,0.44654508830026635,0.3533589385982116,0.2871640768135195,0.44814316583082436,0.16428249942498707,0.5964085995024885,0.2929429202185125,0.5363119041894369,0.33320114405145773,0.4449162273825157,0.6253815001325579,0.15825244881680178,0.447520147607948,0.3134896137195023,0.3411849245890821,0.3382173760163898,0.3586011509495516,0.39984103534077037,0.29529661888055875,0.5029698154583081,0.4317361733635378,0.5223671421834712,0.4044868241869651,0.007583840471121548,0.003710618665469889,0.10308384552023857
0.005937204360961914,0.0006250238418579101,0.5124700730864044,0.1,{'gamma': 0.1},2,0.49934824053418414,0.3478080647249298,0.6342666922028651,0.43504968655615384,0.6716357678741626,0.5628875157746701,0.41151455543233495,0.6400903014648216,0.5557405775312667,0.4368559548685393,0.5738753250712783,0.31034660679397036,0.5456310307151303,0.4861406783752828,0.5087711550470789,0.5771807613801377,0.45958402905459567,0.506209899254108,0.5294531043053204,0.4303572521980482,0.6058516286871127,0.5074398815287856,0.5304090051961582,0.43753603698496746,0.6413494367263824,0.4187578495893327,0.3548758654642819,0.6029623758604726,0.46683726638192596,0.5437463703804302,0.5087673138206706,0.3038636826562709,0.697568915879457,0.46209141578073787,0.573036783451462,0.48937920294026405,0.6033410271351243,0.681146302205982,0.43990595632877155,0.4338031864298558,0.3781723004831248,0.4621580733424521,0.4418737225724955,0.46424324549102225,0.6063737915960391,0.4569782569769777,0.6653007685660868,0.5765950318506835,0.6320288002853873,0.5200099505516899,0.007583785634798938,0.0030619789815723064,0.09601042876903888
0.007499809265136719,0.0003124380111694336,0.5619716473991031,1,{'gamma': 1},1,0.5432595324649563,0.39739178107897216,0.6643828025414703,0.500787536020444,0.6424525285852958,0.5739105391024958,0.4510525964730433,0.7663026590775449,0.569972947509791,0.44502144602483085,0.622411914395152,0.39425740680689847,0.5246600596405926,0.5081667732030541,0.6173097588538152,0.550659104489656,0.5972844035394071,0.5566891773975491,0.5593510888458191,0.5837208038597707,0.5710374135822917,0.5776897805097504,0.6849063465287865,0.4394815690774607,0.7263140272161277,0.5371145783422481,0.37881703897764435,0.6430789473880095,0.3956044677009517,0.6031928397080726,0.5353900647144086,0.45313675275136217,0.7290866440944438,0.5831860772796532,0.6229017624630885,0.5674993151558393,0.6234818910857511,0.7248251571180694,0.5553499345896344,0.41738637292540043,0.3732643532296572,0.5583892727567074,0.5225345424760723,0.516946659323375,0.593713154964601,0.5202349601327194,0.685099527803753,0.6652821081044691,0.6530297351092108,0.5735037041977135,0.007806049215988411,0.002187066078186035,0.09559734706230423
0.0056248664855957035,0.0012500286102294922,0.43603214963962356,10,{'gamma': 10},3,0.47868286956617306,0.2885564395664354,0.49901342132267434,0.3955321916759887,0.7533349593525439,0.3423086366289966,0.3190063952691542,0.4289398490502672,0.557423293470623,0.33182928391508193,0.33333298067033235,0.3516165906257003,0.3789493247419997,0.40304464333375817,0.4522945122905563,0.3663935576018972,0.4483590164502695,0.4051844906644952,0.3374340750609264,0.42301905549243807,0.5298633214838151,0.6031081996595197,0.47069901041520895,0.42262944778170297,0.4814204709744897,0.32647533049776123,0.35395652466290234,0.5243658488626165,0.36108029196322217,0.3663654546013817,0.4435471769187237,0.37900541957235767,0.7124285961730132,0.4159072561696465,0.5827931393154242,0.31357301802009796,0.48632507299052724,0.6695654593736493,0.36686815654793564,0.37851127432598586,0.10651189753390755,0.6487991375011483,0.4886195139114783,0.3649387939693785,0.333040532478386,0.39266982568118575,0.5309896882602242,0.47260167891554117,0.44552569303953227,0.5403885826669985,0.007499822051012297,0.0042390532809056655,0.1155816062813634
0.00999962329864502,0.00031252861022949217,0.18016984171052647,100,{'gamma': 100},5,0.17537042198485575,0.05617981714000226,0.254945726276877,0.2137079166616579,0.25342890506916665,0.16757604304986495,0.1566763814246621,0.10860147824530089,0.22542514446708328,0.43647265534296287,0.4062435401137786,0.41331074221863184,0.07564143302137466,0.06820864433612457,0.25051531649884234,0.0239310482482371,-0.012849302125956584,0.10913488230405315,0.21669283049345534,0.023333335466432816,0.17528209990205318,0.15879344907367135,0.06953393547040265,0.05880134098696047,0.1410209748992888,0.21802321821536164,-0.03426800585307672,0.22065258473609783,0.3620102021693961,0.2047585558763218,0.11933895218726531,0.43932586971306886,0.20553761484481742,0.17981355610342623,0.32625242148012584,-0.0066156877685379974,0.15995457305881347,0.23266121415370855,0.06681611211980223,-0.0844783891852042,0.33637702921421303,0.3435092161394991,0.2769082528084146,0.22935184092482935,0.17749058363398035,0.16565251117017046,0.3307457046656499,0.19776853531239,0.02170538942708009,0.09891389058835433,0.007499717506269675,0.0021877002716064456,0.12408471007403662
