mean_fit_time,mean_score_time,mean_test_score,param_class_weight,param_coef0,param_degree,param_gamma,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score
0.010936760902404785,0.0015625715255737304,0.4981181650478031,balanced,1,1,100,"{'gamma': 100, 'coef0': 1, 'class_weight': 'balanced', 'degree': 1}",2,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6319297687785931,0.6454972243679028,0.44525308461752455,0.5229763603684908,0.007159790713967278,0.004687714576721192,0.08581172526591026
0.0015625238418579101,0.0015627622604370117,0.423933716891104,balanced,1,2,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",85,0.4196370313678693,0.34383703367133933,0.4406478264015861,0.39305149417108476,0.3605104389394541,0.3211764393605811,0.41402295195838856,0.5815799980377996,0.5525429845253618,0.41402295195838856,0.004687571525573731,0.004688286781311036,0.0797051366984059
0.0037740230560302734,9.999275207519531e-05,0.4659719248321941,balanced,1,2,1,"{'gamma': 1, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",53,0.4597690287618473,0.3984215077053419,0.4683615261752708,0.43112399091829123,0.3605104389394541,0.4379678718553378,0.6753002216523571,0.6123724356957946,0.4088381597072996,0.4088381597072996,0.006340504869030767,0.0002999782562255859,0.09431647072334602
0.07100675106048585,0.0,0.39151519984362,balanced,1,2,10,"{'gamma': 10, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",104,0.359500251212721,0.3984215077053419,0.3000231508276765,0.3004803573066878,0.2512648513820438,0.375747653460452,0.5650471242397275,0.5163977794943222,0.4775519811733183,0.3736323588785367,0.024759707597135083,0.0,0.09520345971846811
10.589597225189209,0.00020012855529785156,0.3272371876867656,balanced,1,2,100,"{'gamma': 100, 'coef0': 1, 'class_weight': 'balanced', 'degree': 2}",144,0.21957751641342,0.4359063750578694,0.3000231508276765,0.3004803573066878,0.2512648513820438,0.18156825980064073,0.38607780580214035,0.4536964357810802,0.4775519811733183,0.2668802563418119,3.181740938447256,0.0004002571105957031,0.09869748371093083
0.0038977146148681642,0.0002999067306518555,0.3691746846315418,balanced,10,1,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",115,0.2592314736635947,0.4359063750578694,0.41392082845670186,0.2932942300427066,0.3273268353539886,0.23570226039551587,0.3019523663197703,0.45514956368175624,0.44624818739293476,0.5229763603684908,0.0013739728551213734,0.0004581151354372777,0.09230233566194188
0.0033977746963500975,0.0003004312515258789,0.48605864621605116,balanced,10,1,1,"{'gamma': 1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",29,0.519666788845094,0.34383703367133933,0.4406478264015861,0.48324562108778996,0.3605104389394541,0.5068420748999524,0.5911561035156879,0.6123724356957946,0.48318238597857593,0.5229763603684908,0.0007993818640483044,0.0004589189099711227,0.082503121894426
0.004696798324584961,0.0004999637603759766,0.49236762714807725,balanced,10,1,10,"{'gamma': 10, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",18,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6753002216523571,0.6123724356957946,0.44525308461752455,0.4547940268270977,0.0007803278145419337,0.0004999641242000946,0.08907357041491219
0.012591671943664551,0.00019998550415039061,0.4981181650478031,balanced,10,1,100,"{'gamma': 100, 'coef0': 10, 'class_weight': 'balanced', 'degree': 1}",2,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6319297687785931,0.6454972243679028,0.44525308461752455,0.5229763603684908,0.0014275085403612276,0.0003999710651483163,0.08581172526591026
0.003197050094604492,0.0007002592086791992,0.47934161307842843,balanced,10,2,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",45,0.519666788845094,0.4359063750578694,0.4406478264015861,0.39305149417108476,0.3947710169758613,0.5068420748999524,0.5911561035156879,0.6123724356957946,0.44525308461752455,0.4547940268270977,0.00039930450395122944,0.0004584274775171992,0.07215501310024908
0.005195975303649902,0.0004998683929443359,0.46203219098741477,balanced,10,2,1,"{'gamma': 1, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",60,0.4597690287618473,0.34383703367133933,0.44426915160056246,0.43112399091829123,0.2851124011492332,0.47140452079103173,0.7217976369344363,0.6123724356957946,0.44525308461752455,0.4088381597072996,0.0003997687710827658,0.0004998684088646834,0.11795747231576612
0.09304201602935791,0.0005000114440917968,0.35545531647746875,balanced,10,2,10,"{'gamma': 10, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",129,0.3423811916311629,0.4359063750578694,0.3000231508276765,0.20447131584993636,0.2512648513820438,0.14907119849998599,0.4775519811733183,0.4909902530309828,0.5289618692410671,0.3736323588785367,0.033378223182080294,0.0005000116441760117,0.12198417511739294
12.522557735443115,0.00020022392272949218,0.3341958483140445,balanced,10,2,100,"{'gamma': 100, 'coef0': 10, 'class_weight': 'balanced', 'degree': 2}",139,0.2592314736635947,0.4359063750578694,0.3000231508276765,0.3004803573066878,0.2512648513820438,0.2909286827258562,0.43019943019943024,0.4909902530309828,0.3162393162393163,0.2668802563418119,5.247689797865622,0.0004004485410115105,0.08100001824349684
0.003125286102294922,0.0,0.3691746846315418,balanced,100,1,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",115,0.2592314736635947,0.4359063750578694,0.41392082845670186,0.2932942300427066,0.3273268353539886,0.23570226039551587,0.3019523663197703,0.45514956368175624,0.44624818739293476,0.5229763603684908,0.006250572314628627,0.0,0.09230233566194188
0.0046873331069946286,0.0,0.48605864621605116,balanced,100,1,1,"{'gamma': 1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",29,0.519666788845094,0.34383703367133933,0.4406478264015861,0.48324562108778996,0.3605104389394541,0.5068420748999524,0.5911561035156879,0.6123724356957946,0.48318238597857593,0.5229763603684908,0.007160019594325945,0.0,0.082503121894426
0.003124570846557617,0.0,0.49236762714807725,balanced,100,1,10,"{'gamma': 10, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",18,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6753002216523571,0.6123724356957946,0.44525308461752455,0.4547940268270977,0.006249141715855725,0.0,0.08907357041491219
0.012268519401550293,0.0,0.4981181650478031,balanced,100,1,100,"{'gamma': 100, 'coef0': 100, 'class_weight': 'balanced', 'degree': 1}",2,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6319297687785931,0.6454972243679028,0.44525308461752455,0.5229763603684908,0.006574261291777023,0.0,0.08581172526591026
0.005027914047241211,0.0,0.49913510442265724,balanced,100,2,0.1,"{'gamma': 0.1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",1,0.519666788845094,0.34383703367133933,0.4683615261752708,0.43112399091829123,0.4697560264968645,0.5068420748999524,0.6753002216523571,0.6123724356957946,0.44525308461752455,0.5229763603684908,0.005750243521670981,0.0,0.0885503676896647
0.018506813049316406,9.9945068359375e-05,0.45853781869671867,balanced,100,2,1,"{'gamma': 1, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",61,0.4597690287618473,0.34383703367133933,0.44426915160056246,0.43112399091829123,0.2851124011492332,0.47140452079103173,0.7217976369344363,0.6123724356957946,0.44525308461752455,0.3736323588785367,0.0051040165901388565,0.00029983520507812503,0.1199855670911208
0.24282660484313964,0.0,0.3665401978431425,balanced,100,2,10,"{'gamma': 10, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",121,0.2805712709727033,0.4359063750578694,0.3000231508276765,0.3004803573066878,0.2851124011492332,0.18156825980064073,0.3610758882042163,0.4909902530309828,0.6581196581196581,0.3736323588785367,0.10177088883747823,0.0,0.12713216712499278
11.35123052597046,0.00010023117065429687,0.3275659998967191,balanced,100,2,100,"{'gamma': 100, 'coef0': 100, 'class_weight': 'balanced', 'degree': 2}",143,0.21957751641342,0.4359063750578694,0.3000231508276765,0.3004803573066878,0.2512648513820438,0.215716742976478,0.38607780580214035,0.4909902530309828,0.4094224637628599,0.2668802563418119,4.908851976880678,0.00030069351196289064,0.09149533261916029
0.0022981643676757814,0.00039985179901123045,0.0,"{0: 1, 1: 1}",0,1,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045765230691799304,0.0004897172454194491,0.0
0.0026981115341186525,0.00039992332458496096,0.2994773381220197,"{0: 1, 1: 1}",0,1,1,"{'gamma': 1, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",147,0.35121967934313525,0.16250593531420837,0.4369454312301741,0.15839698777049716,0.3004803573066878,-0.04364357804719848,0.41036467732879783,0.3779644730092272,0.45592267148638954,0.38331077069024155,0.0006391764220727513,0.0004898042786446944,0.15074352134913177
0.003097867965698242,0.0002999067306518555,0.433087433439255,"{0: 1, 1: 1}",0,1,10,"{'gamma': 10, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",79,0.36065576474688615,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.5238095238095238,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6485012747192744,0.4536964357810802,0.0005382124521998194,0.0004581160040039852,0.1837922193477629
0.009371471405029298,0.0,0.4394595873848293,"{0: 1, 1: 1}",0,1,100,"{'gamma': 100, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",73,0.418366230748017,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.4520606812489595,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6581196581196581,0.5208731182917627,0.007983483046853127,0.0,0.18327385739687982
0.0015625,0.0,0.0,"{0: 1, 1: 1}",0,2,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004687500000000001,0.0,0.0
0.0031248807907104494,0.0,0.393089433495833,"{0: 1, 1: 1}",0,2,1,"{'gamma': 1, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",103,0.3631198983890315,0.3425800798515744,0.4252076716468912,0.15839698777049716,0.3298821187492407,0.08084520834544433,0.6486947424124406,0.32927638704908735,0.6054055145966812,0.6486947424124406,0.006249761581648282,0.0,0.18396879353717008
0.06600713729858398,0.0015624523162841796,0.35434951561093897,"{0: 1, 1: 1}",0,2,10,"{'gamma': 10, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",130,0.36065576474688615,0.22917462425705282,0.42942822700718875,0.15839698777049716,0.43463356032809364,0.13093073414159545,0.38331077069024155,0.37499999999999994,0.45592267148638954,0.5871365639519862,0.034055512180712184,0.004687356948852538,0.13455558836289144
8.369815015792847,0.00019998550415039061,0.3351379857017666,"{0: 1, 1: 1}",0,2,100,"{'gamma': 100, 'coef0': 0, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",138,0.30052038200428266,0.2805712709727033,0.42942822700718875,0.15839698777049716,0.43463356032809364,0.13093073414159545,0.38331077069024155,0.32927638704908735,0.38331077069024155,0.5208731182917627,3.8334884018446815,0.0003999710651483163,0.11592917400661734
0.0031250476837158202,0.0,0.0,"{0: 1, 1: 1}",0.1,1,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006250095381983334,0.0,0.0
0.0,0.0,0.2994773381220197,"{0: 1, 1: 1}",0.1,1,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",147,0.35121967934313525,0.16250593531420837,0.4369454312301741,0.15839698777049716,0.3004803573066878,-0.04364357804719848,0.41036467732879783,0.3779644730092272,0.45592267148638954,0.38331077069024155,0.0,0.0,0.15074352134913177
0.00468740463256836,0.0,0.433087433439255,"{0: 1, 1: 1}",0.1,1,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",79,0.36065576474688615,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.5238095238095238,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6485012747192744,0.4536964357810802,0.007160128880024438,0.0,0.1837922193477629
0.00992887020111084,0.0002998828887939453,0.4394595873848293,"{0: 1, 1: 1}",0.1,1,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",73,0.418366230748017,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.4520606812489595,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6581196581196581,0.5208731182917627,0.006884406493231311,0.00045807868330979124,0.18327385739687982
0.0021622896194458006,9.996891021728516e-05,0.0,"{0: 1, 1: 1}",0.1,2,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045763438505711535,0.0002999067306518555,0.0
0.0033815860748291015,0.0001998424530029297,0.40824277946039694,"{0: 1, 1: 1}",0.1,2,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",88,0.30052038200428266,0.3425800798515744,0.4252076716468912,0.15839698777049716,0.3298821187492407,0.08084520834544433,0.6486947424124406,0.37499999999999994,0.7765163665331186,0.6486947424124406,0.00464649447313845,0.00039968492022791706,0.21009885255942523
0.0524144172668457,0.001662874221801758,0.38598355107378607,"{0: 1, 1: 1}",0.1,2,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",108,0.36065576474688615,0.2805712709727033,0.42942822700718875,0.21951759136605822,0.43463356032809364,0.13093073414159545,0.5232710646939505,0.37499999999999994,0.5871365639519862,0.5208731182917627,0.022161778764893707,0.004664998914915419,0.1361423903734463
5.041138625144958,9.989738464355469e-05,0.3615223838171614,"{0: 1, 1: 1}",0.1,2,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",125,0.2546267270239763,0.33364884058175426,0.36065576474688615,0.21951759136605822,0.3610758882042163,0.13093073414159545,0.5871365639519862,0.32927638704908735,0.5208731182917627,0.5208731182917627,2.36932194434319,0.00029969215393066406,0.13681032173146593
0.0018720149993896485,9.992122650146485e-05,0.0,"{0: 1, 1: 1}",1,1,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629714062294172,0.0002997636795043946,0.0
0.0015623807907104493,0.0015624761581420898,0.2994773381220197,"{0: 1, 1: 1}",1,1,1,"{'gamma': 1, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",147,0.35121967934313525,0.16250593531420837,0.4369454312301741,0.15839698777049716,0.3004803573066878,-0.04364357804719848,0.41036467732879783,0.3779644730092272,0.45592267148638954,0.38331077069024155,0.004687142372131348,0.0046874284744262695,0.15074352134913177
0.0031247854232788084,0.0,0.433087433439255,"{0: 1, 1: 1}",1,1,10,"{'gamma': 10, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",79,0.36065576474688615,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.5238095238095238,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6485012747192744,0.4536964357810802,0.006249570852242349,0.0,0.1837922193477629
0.009836626052856446,0.0,0.4394595873848293,"{0: 1, 1: 1}",1,1,100,"{'gamma': 100, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",73,0.418366230748017,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.4520606812489595,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6581196581196581,0.5208731182917627,0.008243759762764782,0.0,0.18327385739687982
0.0031252145767211915,0.0,0.0,"{0: 1, 1: 1}",1,2,0.1,"{'gamma': 0.1, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062504291554886056,0.0,0.0
0.0031248807907104494,0.0,0.3887552433146518,"{0: 1, 1: 1}",1,2,1,"{'gamma': 1, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",106,0.36065576474688615,0.2805712709727033,0.4709677419354839,0.15839698777049716,0.2519763153394848,0.08084520834544433,0.7205766921228921,0.32927638704908735,0.6485012747192744,0.5871365639519862,0.006249761581648282,0.0,0.20093624577947983
0.047500777244567874,0.0006000995635986328,0.3793668963319809,"{0: 1, 1: 1}",1,2,10,"{'gamma': 10, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",111,0.36065576474688615,0.3857772841660389,0.46737783626220286,0.21951759136605822,0.4047619047619047,0.08084520834544433,0.5232710646939505,0.37499999999999994,0.4536964357810802,0.5208731182917627,0.011797093058211744,0.0004899798915606684,0.1298706471876819
7.724531173706055,0.0,0.35186827324067815,"{0: 1, 1: 1}",1,2,100,"{'gamma': 100, 'coef0': 1, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",132,0.2546267270239763,0.2881944444444444,0.3096557283181089,0.21951759136605822,0.43463356032809364,0.242535625036333,0.6054055145966812,0.37499999999999994,0.26522987005040677,0.5289618692410671,3.787845185841121,0.0,0.12430629982221106
0.0028771877288818358,9.9945068359375e-05,0.0,"{0: 1, 1: 1}",10,1,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004355263577351852,0.00029983520507812503,0.0
0.0015625238418579101,0.0,0.2994773381220197,"{0: 1, 1: 1}",10,1,1,"{'gamma': 1, 'coef0': 10, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",147,0.35121967934313525,0.16250593531420837,0.4369454312301741,0.15839698777049716,0.3004803573066878,-0.04364357804719848,0.41036467732879783,0.3779644730092272,0.45592267148638954,0.38331077069024155,0.004687571525573731,0.0,0.15074352134913177
0.0015623807907104493,0.0,0.433087433439255,"{0: 1, 1: 1}",10,1,10,"{'gamma': 10, 'coef0': 10, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",79,0.36065576474688615,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.5238095238095238,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6485012747192744,0.4536964357810802,0.004687142372131348,0.0,0.1837922193477629
0.010885357856750488,0.0,0.4394595873848293,"{0: 1, 1: 1}",10,1,100,"{'gamma': 100, 'coef0': 10, 'class_weight': {0: 1, 1: 1}, 'degree': 1}",73,0.418366230748017,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.4520606812489595,0.18993429409939658,0.7765163665331186,0.47894747207139976,0.6581196581196581,0.5208731182917627,0.007390193976481598,0.0,0.18327385739687982
0.0017626047134399413,0.0,0.3934556805547982,"{0: 1, 1: 1}",10,2,0.1,"{'gamma': 0.1, 'coef0': 10, 'class_weight': {0: 1, 1: 1}, 'degree': 2}",102,0.3631198983890315,0.16250593531420837,0.46737783626220286,0.27664750015532125,0.4520606812489595,0.037986858819879316,0.7205766921228921,0.42766860172384985,0.6485012747192744,0.38279561108483623,0.004659780442757215,0.0,0.19369540580305164
