mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0034093856811523438,0.0010221707593716526,0.00020036697387695312,0.00040073394775390624,0.1,balanced,0.1,2,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 0.1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.1797753023507077,0.43145161290322587,0.5165419150866234,0.043355498476206074,0.0,0.2342248657633526,0.20632908868710562,86
0.001203298568725586,0.0004010201350970637,0.00020055770874023439,0.00040111541748046877,0.1,balanced,1,1,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.001604318618774414,0.0004912446896701363,0.00020036697387695312,0.00040073394775390624,0.1,balanced,1,1,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0014038562774658203,0.0004914003545944246,0.00020060539245605468,0.0004012107849121094,0.1,balanced,1,1,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.6995685779125923,0.03181423814878895,0.0,0.2627347102007974,0.31123084719550204,34
0.001604175567626953,0.0004912253790976496,0.00020051002502441406,0.0004010200500488281,0.1,balanced,1,1,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.5109494337224966,0.1536230967599611,-0.032410186177608276,0.0,0.12643246886096987,0.20287629429587228,303
0.0016041278839111328,0.0004908943337457052,0.0,0.0,0.1,balanced,1,2,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0016041278839111328,0.0004912838083788285,0.00040106773376464845,0.0004912057020839064,0.1,balanced,1,2,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.6304251719561151,0.0,0.0,0.0,0.12608503439122304,0.25217006878244613,305
0.0016043663024902343,0.0004911862140739203,0.00020051002502441406,0.0004010200500488281,0.1,balanced,1,2,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.4591837251856876,0.4064516129032258,0.09999999999999994,0.0,0.1931270676177827,0.1997810230596594,188
0.004411840438842773,0.0020648355894153088,0.0004010200500488281,0.0004911472727697004,0.1,balanced,1,2,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.0,0.48712470755281173,0.637535577754862,0.043355498476206074,0.0,0.23360315675677595,0.27304564403267967,90
0.001403951644897461,0.0004912253790976496,0.00020051002502441406,0.0004010200500488281,0.1,balanced,10,1,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0012029647827148438,0.0004005909675559031,0.00020051002502441406,0.0004010200500488281,0.1,balanced,10,1,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0010025501251220703,3.9895058943465975e-07,0.000601816177368164,0.0004913808743042954,0.1,balanced,10,1,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.6995685779125923,0.03181423814878895,0.0,0.2627347102007974,0.31123084719550204,34
0.0016042232513427735,0.0004911668687976394,0.00020055770874023439,0.00040111541748046877,0.1,balanced,10,1,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.5109494337224966,0.4064516129032258,0.0,0.0,0.18348020932514447,0.22713313337467056,202
0.0008024215698242187,0.0004012108699199132,0.0006014347076416015,0.0004910694827610636,0.1,balanced,10,2,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0012032508850097657,0.0004015207396827154,0.00020055770874023439,0.0004011154174804687,0.1,balanced,10,2,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.5324815352346536,0.4903305946369197,0.16205093088804104,0.0,0.2369726121519229,0.23213835833571378,78
0.0016040802001953125,0.0004911476894191097,0.0,0.0,0.1,balanced,10,2,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.4031367029047079,0.637535577754862,0.1066003581778056,0.0,0.2294545277674751,0.25182833396215204,100
0.00521383285522461,0.0030676282095244796,0.0004009723663330078,0.000491089132822943,0.1,balanced,10,2,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 10, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.0,0.5262096774193549,0.637535577754862,0.043355498476206074,0.0,0.2414201507300846,0.28064550267853705,72
0.0010024547576904298,3.2340669551493016e-07,0.00040135383605957033,0.0004915560581092868,0.1,balanced,100,1,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.0014038562774658203,0.0004904271539809389,0.00020060539245605468,0.00040121078491210936,0.1,balanced,100,1,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.0,0.0,0.0,0.11645814698852117,0.2329162939770423,322
0.001202869415283203,0.0004013543034356265,0.00040121078491210936,0.0004913808743042954,0.1,balanced,100,1,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.5822907349426059,0.6995685779125923,0.03181423814878895,0.0,0.2627347102007974,0.31123084719550204,34
0.001604461669921875,0.0004913615366919355,0.0,0.0,0.1,balanced,100,1,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.5109494337224966,0.6043010752688172,0.043355498476206074,0.0,0.23172120149350395,0.26819964076506275,95
