mean_fit_time,mean_score_time,mean_test_score,param_class_weight,param_coef0,param_degree,param_gamma,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score
0.003997039794921875,0.0004999399185180664,0.18263628211623695,balanced,0,1,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",91,0.2369511201352155,0.07784989441615231,0.12779141270558958,0.2634078856355647,0.09932177752846534,0.14433756729740646,0.2306732848018501,-0.02799462554779274,0.267234950904352,0.4094224637628599,0.0004469688595723213,0.000499939957176235,0.11684678292061258
0.003997373580932617,0.0004996061325073242,0.22707884398715136,balanced,0,1,1,"{'gamma': 1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",47,0.11954775893619533,0.145161324512799,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.29012942659282975,0.2324766006178762,0.0,0.3379631847096873,0.2668802563418119,9.87640150890731e-07,0.0004996062576614183,0.1056270510115892
0.00429682731628418,0.0005001306533813476,0.26257950164657384,balanced,0,1,10,"{'gamma': 10, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",1,0.11954775893619533,0.08653054727976484,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.29012942659282975,0.2324766006178762,0.2753443958769674,0.4803844614152614,0.2668802563418119,0.0004581210335932486,0.0005001314898971863,0.107168668165548
0.008394837379455566,0.0004996299743652344,0.26257950164657384,balanced,0,1,100,"{'gamma': 100, 'coef0': 0, 'class_weight': 'balanced', 'degree': 1}",1,0.11954775893619533,0.08653054727976484,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.29012942659282975,0.2324766006178762,0.2753443958769674,0.4803844614152614,0.2668802563418119,0.0016238887523049906,0.0004996300130473845,0.107168668165548
0.004596424102783203,0.0005002260208129883,0.1989593248884417,balanced,0,2,0.1,"{'gamma': 0.1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",73,0.11954775893619533,0.145161324512799,0.14289258688271173,0.1700375951120617,0.2213045766412939,0.23570226039551587,0.2324766006178762,0.20100756305184236,0.2535612535612536,0.2726336367812077,0.0012801342621060236,0.0005002268776236965,0.04968905418851468
0.004497218132019043,0.00019972324371337892,0.22641705803786308,balanced,0,2,1,"{'gamma': 1, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",52,0.11954775893619533,0.11517055318010709,0.22150511535635525,0.3421274836415956,0.15352206215727945,0.29012942659282975,0.16465991924409576,0.25,0.38060735431831966,0.2324766006178762,0.0005000833765967149,0.0003994466617509166,0.08648630286938068
0.07525277137756348,0.0005998373031616211,0.2050357100920521,balanced,0,2,10,"{'gamma': 10, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",66,-0.0415748589837841,0.11517055318010709,0.3134825331559627,0.3670372447278536,0.1091089451179962,-0.029197858123689188,0.19848631482949883,0.2753443958769674,0.5157239530948289,0.2324766006178762,0.029051637378385807,0.0004897652280429134,0.1652872564054871
7.173150897026062,0.00030078887939453123,0.18146921741017216,balanced,0,2,100,"{'gamma': 100, 'coef0': 0, 'class_weight': 'balanced', 'degree': 2}",95,-0.0415748589837841,0.05892556509887896,0.3134825331559627,0.3670372447278536,0.1091089451179962,-0.029197858123689188,0.1255908072303469,0.2753443958769674,0.4088381597072996,0.2324766006178762,2.316900248641388,0.00045946829775448577,0.15257375183763403
0.0035970926284790037,0.0003998279571533203,0.18595217118726817,balanced,0.1,1,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",84,0.2369511201352155,0.11044265772409358,0.12779141270558958,0.2634078856355647,0.09932177752846534,0.14433756729740646,0.2306732848018501,-0.02799462554779274,0.267234950904352,0.4094224637628599,0.0004890740937280436,0.0004896872689827718,0.11425992066633765
0.003297758102416992,0.0002997398376464844,0.2206268898594795,balanced,0.1,1,1,"{'gamma': 1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",56,0.11954775893619533,0.145161324512799,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.260132990857236,0.2324766006178762,-0.035007002100700235,0.3379631847096873,0.2668802563418119,0.00045766291403532183,0.00045786031805478453,0.11193294269995786
0.00379788875579834,0.00039975643157958985,0.26257950164657384,balanced,0.1,1,10,"{'gamma': 10, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",1,0.11954775893619533,0.08653054727976484,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.29012942659282975,0.2324766006178762,0.2753443958769674,0.4803844614152614,0.2668802563418119,0.0005997025629099433,0.0004895996553469081,0.107168668165548
0.007994842529296876,0.0004998683929443359,0.26257950164657384,balanced,0.1,1,100,"{'gamma': 100, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 1}",1,0.11954775893619533,0.08653054727976484,0.22150511535635525,0.3670372447278536,0.29496308640500796,0.29012942659282975,0.2324766006178762,0.2753443958769674,0.4803844614152614,0.2668802563418119,0.0008937759730821762,0.0004998685680681304,0.107168668165548
0.0036975860595703123,0.00029981136322021484,0.24126615759875156,balanced,0.1,2,0.1,"{'gamma': 0.1, 'coef0': 0.1, 'class_weight': 'balanced', 'degree': 2}",39,0.13862065601673443,0.11044265772409358,0.15910866733915033,0.2634078856355647,0.37283929381053577,0.215716742976478,0.2668802563418119,0.2753443958769674,0.3019523663197703,0.3162393162393163,0.0004579642695747524,0.0004579694510163065,0.08022083448919139
