mean_fit_time,mean_score_time,mean_test_score,param_coef0,param_gamma,params,rank_test_score,split0_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split1_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split2_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split3_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score
0.006249737739562988,0.0012499475479125976,0.15300693540094656,0,0.1,"{'coef0': 0, 'gamma': 0.1}",18,0.26538056039343805,0.057829263187794494,0.16619944703858475,0.07802809119688701,0.312107844379182,0.30317477971751994,0.08993418265454131,0.08088585332865592,0.15710242811349293,0.24873891197357345,0.1485657113893917,-0.037960968838665926,0.3453623041322343,0.21803428735544442,0.140669140891026,0.17761151896053393,0.04307520590288824,0.15770274280297314,-0.04589076226235015,0.07609743256807772,0.2479491429561817,0.13048546703493422,-0.01790096568688067,0.29397277070087546,0.18282531117758608,-0.04831132652141313,0.08802929029019936,0.18027565076216862,0.3709334263588352,0.02176652447121673,0.3146247287845447,-0.04691835581250479,0.3645086842282575,0.18595827160339046,0.26721049301778654,0.08546587777099782,0.08394081429822911,0.3654423758097002,-0.12061030605778936,0.3422337297729714,0.06354585788029611,0.16112377159087993,0.11367418830610668,0.054103575133055117,0.1710220912595285,0.17223001454212852,0.1860955057310287,0.0113530603304202,0.3275055218654422,0.12052257683643904,0.008267612442546837,0.004238778393764824,0.1234544264235047
0.010937128067016601,0.0,0.16436322646919269,0,1,"{'coef0': 0, 'gamma': 1}",1,0.22210269971027452,0.05184888347844973,0.17313522297669912,0.08486337426485682,0.2981140380018339,0.29335617779656253,0.11194685286724175,0.09176291384139058,0.1651181812595856,0.2615492857263761,0.166121499509337,-0.022190560827738185,0.3443648662246235,0.2199423579786022,0.23071039914308233,0.1538059018685223,0.03178454686871937,0.15635704841880055,-0.016001272246315944,0.09251145027483788,0.2269608607373581,0.1572344116820513,-0.012229371625699044,0.3106335043402107,0.18411778780725752,-0.04414999684246763,0.06312893561135693,0.18752152291106453,0.3869807134119393,0.04028824356665657,0.33284435007302815,-0.031199303173789522,0.42233793949777115,0.2201941819445158,0.2601653918659607,0.0993210167940437,0.10366539117081867,0.353377849398775,-0.0808344452047255,0.3530257897932837,0.05577528059282245,0.16118425169687994,0.12502975542769254,0.06645455717083515,0.24608151482310497,0.17215910943079837,0.18058371587477162,0.033018400353297256,0.39983046027512564,0.13993432268362893,0.012203128077317311,0.0,0.1239555031744405
0.01093717098236084,0.0006249618530273438,0.15974540134460713,0,10,"{'coef0': 0, 'gamma': 10}",10,0.22033461855610975,0.06709240534818593,0.1689383722031464,0.08480947681191085,0.2987509990899388,0.2951441453131415,0.09196290300266052,0.0917268066742075,0.1652983287307286,0.26208496283307864,0.16895202810386792,-0.023488837075714347,0.3454835541053586,0.2116892938973675,0.23021173268304235,0.12557680840769025,0.03550800709126694,0.15622244816432734,-0.008276712103208272,0.09249439687841507,0.22117622908670784,0.13908232620601768,-0.0052828716539278335,0.3025461209943264,0.18393850159476044,-0.04585820760495632,0.06305062133295516,0.188351122352911,0.3277804501781544,0.03964898606474912,0.3318768470652549,-0.03389547745069074,0.42242023468488044,0.22159099024864995,0.24507884135494726,0.10142693761125941,0.10189937128518417,0.34694432650952983,-0.08944185457500968,0.35301634070778204,0.05011357839956591,0.15047747087272426,0.12502164907738267,0.05445340050040041,0.23455006881938098,0.15049794003182443,0.18067779079452254,0.024472050916652728,0.39609208440398946,0.13023250145635848,0.007160059194193313,0.003061675297242493,0.12177431425110637
0.022186670303344726,0.0003124809265136719,0.15915351742105116,0,100,"{'coef0': 0, 'gamma': 100}",14,0.22051293688821877,0.06693072245161859,0.1688984686167926,0.08481047993507249,0.29839409140790635,0.2950892091432733,0.09206482785102861,0.09173506627860391,0.1652620362131469,0.2624221133962543,0.16893813019296622,-0.029378618359829325,0.34539786178376086,0.21159391762332014,0.23012667553044544,0.12529606512808497,0.034517802364144534,0.15623798326420907,-0.005350693197128672,0.09247115741812298,0.22129160564557107,0.13770289820331927,-0.004579320517635684,0.3021844671882853,0.18302494185181162,-0.050678499643582085,0.06304567779365795,0.18838722364849733,0.32750313086025756,0.043464397055286055,0.3320874090234129,-0.04319000115166227,0.42228978408109796,0.22222039559203885,0.24511052291379629,0.10161691788177493,0.10189519801005284,0.3469579848573495,-0.0898891124132384,0.3444871859899883,0.05011140123892829,0.15024598278851647,0.1250666577090089,0.053150547098335735,0.23455945371782255,0.150465632543913,0.18129337269425327,0.024477380726187617,0.3939596632477326,0.1286886407168147,0.007711813934331375,0.002187366485595703,0.12196656872928949
0.004687347412109375,0.0003124523162841797,0.1530165876115545,0.1,0.1,"{'coef0': 0.1, 'gamma': 0.1}",16,0.26538062383194916,0.05782926205490252,0.16624278865515055,0.07802803665548258,0.31211072636009884,0.3031747538835837,0.08993595447533748,0.0808858461683657,0.15710243871564622,0.24881228948395476,0.14826119825262218,-0.03792178320008033,0.3453622982006066,0.2179893560380997,0.14060581922946125,0.1776115167913656,0.04311817919280885,0.1577252226959954,-0.04588064610599289,0.07609741120441187,0.24794900951199034,0.1304761538119607,-0.017879591328226807,0.2939727883233968,0.18285419153213703,-0.04831133029641122,0.08802928394836257,0.18027563673971003,0.37083132887139314,0.021766520044881575,0.31467747137780555,-0.046996258587373003,0.36450873231611786,0.18595824885789486,0.26711556235430706,0.08546585992994475,0.08392024354117426,0.36557442018566244,-0.12061034773902118,0.3424435709300173,0.06354590478638063,0.1610336697414531,0.11399217761387075,0.054103552473727966,0.1710220069148889,0.17223001643643565,0.1861962291227534,0.011353109294709354,0.3275055187851895,0.12071927571510793,0.007160041461659362,0.002187166213989258,0.12345989463271939
0.006562204360961914,0.000312495231628418,0.16435487515172306,0.1,1,"{'coef0': 0.1, 'gamma': 1}",4,0.22222280270644051,0.051982830305252734,0.17319500755538106,0.08488104461494682,0.29808335795920743,0.293420654218432,0.11194886876062876,0.09176345090194982,0.16511555583820242,0.26157863723546154,0.16620711841524594,-0.02222656074704695,0.3443651863601409,0.21992493635590296,0.23074756882289346,0.15343063781080443,0.03178873361149425,0.15635918439902474,-0.015948988044542412,0.09251300573989345,0.22702379944632278,0.15715325093028334,-0.012235211774089967,0.31060779257056487,0.18413224205250134,-0.04417396772948663,0.06311006057098412,0.18751680056194764,0.3869170618200226,0.0402849157016694,0.33260013762528207,-0.031131953854021822,0.42228391030262624,0.2201714118209747,0.26024883644916397,0.09930684767048542,0.10352282643051981,0.35323611578349967,-0.0807312478204068,0.35301005181014977,0.0558068923487677,0.16105868389808561,0.12502075348513417,0.06664421740402242,0.24594671379387167,0.17208797799578954,0.180536919091223,0.032975923426462425,0.39990040060394766,0.14002908599094802,0.007711504309886144,0.0021874666213989257,0.12393550315970778
0.011562118530273438,0.00031246185302734374,0.15974872204335513,0.1,10,"{'coef0': 0.1, 'gamma': 10}",9,0.2204251642475558,0.06712666304016336,0.16892377326690358,0.08488224552055224,0.29880561330724237,0.2951487034660462,0.09219108800348141,0.09169156416112649,0.16529556312213906,0.2621031995446235,0.16898743431212365,-0.0232910312434391,0.3453924280586609,0.21178938417830073,0.23026271191048994,0.12566140646033924,0.03547597847675887,0.15622151320512123,-0.00831621663274498,0.09267503840359888,0.2211593247805908,0.1382593102623947,-0.005737568529771538,0.30217622321674464,0.18394564826523702,-0.04568652014693146,0.06312911701655352,0.18834763096043092,0.3278181855477183,0.03964335573896397,0.33232813218246177,-0.033679986329407975,0.42231808582827174,0.2215496145960338,0.24493350499622574,0.10135967530269165,0.10196170569888145,0.347014147416484,-0.08947443054605046,0.35297951391117033,0.050069867103648226,0.15048725470043375,0.12500047897576147,0.05440605914591577,0.23471724234697222,0.15055371776419765,0.1808376868995163,0.024592753232743514,0.39603181065486165,0.1301365069376717,0.00753230583862918,0.0021872329711914063,0.12176668351857585
0.022811694145202635,0.0,0.15918965932220208,0.1,100,"{'coef0': 0.1, 'gamma': 100}",11,0.2204832723538088,0.06713917778571452,0.168979125897889,0.08482099722103763,0.29840940107701347,0.29514919250073,0.09216201823324266,0.09172184593229556,0.16559151792635315,0.26243093517171245,0.16907008816396646,-0.026702588121237724,0.34543058090261947,0.2116020560788975,0.23021568046058127,0.12530050311141114,0.0345086035687708,0.1562412412102795,-0.0068768864795725705,0.09244513301150524,0.22115948352992515,0.1378703824530946,-0.0047671335235431765,0.30211164015059905,0.18303057603437078,-0.050745970161744654,0.06313072625244626,0.18825123121190593,0.32764176119915367,0.04348494312202876,0.33211383333787514,-0.04311292005471112,0.4222277563936092,0.22221100341654668,0.24514400699512126,0.10157694442954748,0.10209409005881674,0.3468981296109122,-0.08998189510630006,0.34490338438956997,0.05004277692710439,0.15008990666173805,0.12498646270572933,0.05319922571703811,0.2344903883156007,0.15042965799188798,0.18093786875421367,0.024520813138988653,0.3941231469605699,0.12848466002275438,0.007787151328659294,0.0,0.1219440994933091
0.005312299728393555,0.0006250095367431641,0.15300564367243236,1,0.1,"{'coef0': 1, 'gamma': 0.1}",19,0.26538047539406995,0.05782931840377312,0.1662428071546303,0.07817053863163498,0.31214682687652273,0.30317487059725173,0.08983246039700316,0.08074474227527155,0.15710246070329079,0.24881219615495162,0.14829826894825673,-0.037962277050135614,0.34536231085352315,0.21795875205068505,0.14060627635275394,0.17766651526030122,0.043054140520735126,0.15770276099870292,-0.04589081753621713,0.07610430020935492,0.2479491111483455,0.130476219677869,-0.017878913415602972,0.29400014671264146,0.18273156958820957,-0.04827069107344216,0.08802952221810308,0.1801934099654497,0.3707964465918936,0.02158622726768285,0.31467767716331696,-0.046909411033675893,0.3645088672321847,0.186046624465701,0.2672105945408136,0.08546586060515075,0.08395484625727836,0.3654422301542039,-0.12061056227865155,0.3425299633337406,0.06354646833464817,0.16112375670317747,0.11367411568286638,0.054387282727511393,0.1709097691344355,0.17207613976905678,0.1861844367375488,0.011442800289353943,0.327505499219788,0.12052232470767044,0.007401420567069367,0.003061908912154676,0.12345806107527511
0.006249856948852539,0.0006249809265136719,0.16436253479427032,1,1,"{'coef0': 1, 'gamma': 1}",2,0.22202874497947758,0.05192506416710407,0.17328880445311565,0.08488174124180156,0.2981137850371797,0.293356191272289,0.11204023992641661,0.09176292533515609,0.165119130393639,0.26157282823817046,0.16622245528190283,-0.022237278267258118,0.34436493223158254,0.21994270769681307,0.23061338490376823,0.15377905409399123,0.03174310816468623,0.1563568561953573,-0.01597985311951572,0.09233768035056154,0.22715999458446054,0.15705249826442605,-0.01226480806049966,0.31066273462143434,0.18410630586707702,-0.04416726331921585,0.06313033366380733,0.18751900765149773,0.3868998188668867,0.040296690691512045,0.3329465573935323,-0.031170172998927038,0.4223377972619383,0.22024520086221305,0.26016559673699613,0.0992560383840324,0.10362375572458418,0.35337823099805715,-0.08065755686643206,0.35300737924077846,0.05583198894493013,0.16107291990328454,0.12503008746667768,0.06661908001065589,0.24614228103702748,0.17194333807330775,0.18058440849030802,0.03285611144242466,0.39983157968680283,0.1399354915275275,0.0076544802872931,0.003061768741202532,0.12395348369448206
